,latitude,longitude,score
0,43.723455616053485,10.392877110498658,0.4149396677279277
1,43.72424969293297,10.396173644963545,0.5923787923300741
2,43.723200550325906,10.396209382349317,0.5077517826109176
3,43.723709253410966,10.393309405978428,0.7794023818572925
4,43.72288482500365,10.39647162538065,0.6917282460844513
5,43.72294459601322,10.393223236714094,0.4507877830898044
6,43.72337517246524,10.39386781168356,0.6365362887517335
7,43.72364432309464,10.397318332449164,0.8465052452326269
8,43.72322733808134,10.39598504567221,0.28338007531928466
9,43.723248980545,10.39361341594777,0.34139423290026716
10,43.72315523892035,10.396003539517658,0.6677425159839561
11,43.72270945515942,10.394161906239347,0.4567658475026867
12,43.72287783931494,10.39437915169687,0.4294552725147124
13,43.72363733742871,10.393427295312332,0.5124163386287202
14,43.723080317479855,10.396723487181776,0.6186448367644444
15,43.72306577473971,10.395370918788528,0.35873112685818864
16,43.722890765784044,10.394472554738858,0.2406234930866108
17,43.72348032162753,10.393445725760328,0.16884336379849474
18,43.722649847579746,10.393899887053538,0.3318430881628591
19,43.7236437908912,10.394699979438418,0.16215225893882546
20,43.72414088167166,10.396689062647523,0.36459128468320023
21,43.72406552790782,10.39754729863026,0.9438829207598926
22,43.7233809628178,10.395170704920812,0.08349092114111212
23,43.724220052477364,10.397444004338714,0.790939684279547
24,43.72383980569143,10.395247859958502,0.31844937247201266
25,43.72413975029794,10.395851717920442,0.9308899990552278
26,43.72346678900933,10.397133605794865,0.9446510867513507
27,43.72400716419691,10.394210079731346,0.9712825967396682
28,43.724020701779835,10.393314075636285,0.5091283218987837
29,43.72265672734612,10.397120536322566,0.31686400955358374
30,43.72266201575709,10.396209181832385,0.3129290196207384
31,43.72294883430106,10.395367486889015,0.8461584089204208
32,43.722795691803505,10.397041619488329,0.9348363844669136
33,43.723719780564835,10.395754051524252,0.5585785850767199
34,43.72265725716488,10.395133886716815,0.6579957199942692
35,43.72270131126107,10.395017600073885,0.5553029113232132
36,43.7234803120372,10.393215648578344,0.7192510104784366
37,43.7238250031062,10.397012493308607,0.9577754102445876
38,43.72419058948745,10.393823255272252,0.004205996522547606
39,43.724298236349135,10.396037363420886,0.3859290825685946
40,43.72295206849127,10.397352799778998,0.4760669003127931
41,43.724287754449485,10.394502364146753,0.10260492860594095
42,43.72432254504125,10.396866975096794,0.7208825874801682
43,43.723254409574835,10.397185067952686,0.8921957644687545
44,43.723054298863545,10.394866194849044,0.08158247213798775
45,43.72354137700527,10.395506320828202,0.9837757897879117
46,43.72409005149341,10.394497765283369,0.24689140685339261
47,43.72426737323522,10.395056828705615,0.022031815967459956
48,43.7228035185163,10.397123009442353,0.7044914001329425
49,43.72403960407684,10.394512558220761,0.580533802490043
50,43.72294375041463,10.393081215934494,0.6874457679885337
51,43.722941999911264,10.397290567329222,0.1290708731855238
52,43.72350926963507,10.396816510946879,0.22584091470270984
53,43.722728576772894,10.396678898918454,0.6514402902980917
54,43.72284269052644,10.397729643920163,0.7366039633074922
55,43.72301509336957,10.39489731259989,0.8840056055449429
56,43.723182898080225,10.393423210383972,0.002240668843754512
57,43.72309519718959,10.39347414749883,0.08659569275874024
58,43.72384503102033,10.393689325967193,0.16334428049173633
59,43.72345289461042,10.394826941404995,0.49413693180849194
60,43.72415964406697,10.39506733226889,0.7058986540974543
61,43.72322317387436,10.394067739779299,0.8079038688816343
62,43.724264659097614,10.39667487849284,0.706929632131625
63,43.7234711872332,10.396728872058247,0.9783105426154064
64,43.723205032458075,10.393888900398288,0.6010865743972982
65,43.72425744325576,10.397414561491555,0.2762719153647132
66,43.72410845811501,10.396214408343335,0.4590451991219131
67,43.722611583262825,10.396476668785962,0.23953642259190966
68,43.723476286164384,10.395821810128213,0.7317998810209927
69,43.72429902829095,10.397545863795953,0.5660958998412703
70,43.72386178329222,10.39611162785434,0.25191909674990776
71,43.72401427550529,10.39373689254569,0.7241315151487188
72,43.723676440599704,10.39525716855066,0.3815873725967003
73,43.72277986253347,10.395462273645887,0.034475720508531316
74,43.72262267014081,10.394184998586327,0.730388491884809
75,43.723846905081984,10.394857303525223,0.9410411826793914
76,43.72285136086705,10.394921323734096,0.5402956243314302
77,43.72412534153663,10.393863963845613,0.996170559800858
78,43.72335412486345,10.396806492031724,0.5479664068545591
79,43.722867305423364,10.395444889639943,0.39869094939587135
80,43.7230067931576,10.395557749077748,0.5409137229877369
81,43.7231589945434,10.396728766890961,0.11538573359393522
82,43.72402986142031,10.396624907572154,0.6000459110923301
83,43.72331739107971,10.393466214898138,0.5096428556387231
84,43.72370943025739,10.397289153643628,0.26161135918577816
85,43.7240724179939,10.393533674486964,0.4978742136746772
86,43.7230913986808,10.396521833363298,0.6047668734831241
87,43.72274682693006,10.395865467800121,0.9365960432700147
88,43.72394650906968,10.394880439261314,0.2440574729927485
89,43.7228500694224,10.394346350804005,0.5299835672897029
90,43.72382421019502,10.393249384748552,0.10182552731611216
91,43.723385332673786,10.395611580214615,0.6556050427392857
92,43.72281984916949,10.396841465370361,0.5118606005105392
93,43.7240888997625,10.394861571939328,0.6091237752018183
94,43.72355912646686,10.395303639028874,0.7543281107982269
95,43.72324900118851,10.393042656908294,0.014621609014599524
96,43.72276685585438,10.396439104444903,0.6894944772236165
97,43.72332324545347,10.393282957068998,0.8695763313499525
98,43.72394906887596,10.39318429099573,0.1953444449262668
99,43.72431037347985,10.396654033449735,0.48080867582712283
100,43.72110704756774,10.388365781695887,0.5357850353824947
101,43.72113308933504,10.389834300223413,0.9990480919135483
102,43.72110387662599,10.391280022162043,0.004940607194475977
103,43.72110254500125,10.390673636993146,0.7647640507121656
104,43.72116906573509,10.388653335726554,0.38309440489312796
105,43.72119896351605,10.390112874544466,0.05557869844348762
106,43.72119916847263,10.390948919235212,0.5550073599834032
107,43.72116381702122,10.389611733123397,0.38969158920229496
108,43.72118946476736,10.390962963388848,0.7974497413292214
109,43.72114027645727,10.388798590489964,0.8767080402717559
110,43.72118148404472,10.390577647333913,0.16470772490337804
111,43.72116849786459,10.388118747225313,0.837953331118205
112,43.72117523047642,10.388932845059463,0.269946501035775
113,43.7211166542537,10.389145852512302,0.6866291185714362
114,43.721158340325665,10.388894653575171,0.6944243868840807
115,43.72114366761185,10.38832146001344,0.21311522011209316
116,43.72112909582737,10.389718474681995,0.6970544503230267
117,43.7211074260563,10.38883105709857,0.05513317051414357
118,43.72110030863568,10.391244514407834,0.9759666676592149
119,43.721149816497274,10.390575382351154,0.19792646759863963
120,43.721111900034174,10.38802772921834,0.8650195781526823
121,43.72117107532477,10.38939932344836,0.08707431488966622
122,43.72114030423738,10.388347524889783,0.9354347478009876
123,43.72116606771924,10.388191313911944,0.5917480055781599
124,43.721155823974435,10.388710841727155,0.7865466637938652
125,43.72115023580222,10.388979893727658,0.18837646763952887
126,43.72110572628788,10.390574211097695,0.8626344597132927
127,43.72113318384972,10.390389867273239,0.9186342429355956
128,43.721160506124725,10.389799921961895,0.47947456226258767
129,43.7211427672683,10.388374220489052,0.9706710272228884
130,43.72117930966104,10.388788115660219,0.7742184514047158
131,43.721153413070596,10.390697805558212,0.27196172014960707
132,43.721172036366724,10.390842563962593,0.5071078176957504
133,43.721124157869255,10.390415105492794,0.6505224404052913
134,43.72114596711277,10.388066635131395,0.7392894067906649
135,43.72119931853361,10.390744896018811,0.4488914533104952
136,43.721112213484545,10.39074879193049,0.33855924840421303
137,43.721195230316134,10.389876331514728,0.5380358021629498
138,43.721107755167765,10.39110020339955,0.04113868261874132
139,43.72110211736316,10.389773327159944,0.1303676155403346
140,43.721168311999364,10.388659091715105,0.24651328780632342
141,43.72114473790323,10.390174568295619,0.18602232495501092
142,43.7211308547734,10.388857930903876,0.9210823025344915
143,43.72113926161705,10.388113886299456,0.019885512110064063
144,43.721105172330766,10.389608326586371,0.8579942984666554
145,43.7211596335629,10.389310794134985,0.40823301045781035
146,43.721174869482525,10.388786975355154,0.1906505438918602
147,43.72119642900983,10.388312833602335,0.3208535409248504
148,43.721117999834355,10.388712858171411,0.6310691748404965
149,43.72119124867889,10.391120002175084,0.9584739025447834
150,43.71943183653893,10.399745442544605,0.9807264194103835
151,43.71967784232154,10.400228491649798,0.5716483623124573
152,43.71922556635211,10.400193232367984,0.7359687186935323
153,43.71941519036806,10.400060424550244,0.1606879764214474
154,43.71944858353853,10.400132701422653,0.4447428927627626
155,43.71969376762466,10.40053509138041,0.3066132319005559
156,43.71942068171425,10.40056756055639,0.5177331079819864
157,43.71933069804765,10.400357003524645,0.5621144840123983
158,43.719437021724396,10.399762561678227,0.7935840595698496
159,43.71962609562321,10.40042366249837,0.8957923640292141
160,43.719630930515194,10.400051219989148,0.46368072638912294
161,43.7194080200052,10.399851358805376,0.3202140899727338
162,43.71947300807754,10.399925007863233,0.9110077361655972
163,43.71937804232388,10.400004924291563,0.6071339118975724
164,43.71959347326515,10.400186497355605,0.2136136320816463
165,43.719283675555424,10.400016046565215,0.14736784757923327
166,43.71969189381662,10.400147722495221,0.19457593775754312
167,43.71951985205006,10.40083845873148,0.053748977025140476
168,43.7196074786236,10.400778239536752,0.3919439163414896
169,43.71957301195814,10.400352947243693,0.4499850459436904
170,43.7191880523248,10.400020088301224,0.5345074629254106
171,43.71958190707635,10.400513522192265,0.06941565764776247
172,43.71974040042363,10.40072611798021,0.37586276844230004
173,43.719675941065546,10.400284493528375,0.04554748884509319
174,43.719426546284964,10.39983783913621,0.9129125641731783
175,43.71919201760085,10.400266537333021,0.12044050515829341
176,43.719129212818345,10.399862097676449,0.40755621671290465
177,43.719429581953214,10.400614981421741,0.0410595804397651
178,43.71975269039537,10.399940162696863,0.015557033685750565
179,43.719403239192715,10.400549063927047,0.5931967646787376
180,43.71918233447639,10.400694191584773,0.7181744938242544
181,43.71949571614616,10.399933671863636,0.04192870265118953
182,43.719230172377465,10.400051722985584,0.2577870808958317
183,43.71974034058442,10.400036498462597,0.8068791611156401
184,43.71950253879057,10.400226367512238,0.7688193260264452
185,43.71953915651023,10.400398165928475,0.027360116984923577
186,43.71924648416712,10.400068173512523,0.7211212137066588
187,43.719364137627615,10.39974444647979,0.26427957921601075
188,43.7191762969982,10.400237939158789,0.5569248457316658
189,43.71962788434907,10.40052652947907,0.20372001499194137
190,43.71934773793145,10.400327136857006,0.9942459409010749
191,43.71919996983924,10.39974696819922,0.9355861804538005
192,43.719597349162136,10.39977150494637,0.5772324403540554
193,43.71923128627558,10.40046213945728,0.51013240699283
194,43.71937114377474,10.39994572166002,0.9754544283025351
195,43.71954663328806,10.400611710393605,0.8463550261884765
196,43.719689295515444,10.399753600650282,0.407140834774526
